,ID,BrojKonkurisanja,BrojPregledaOglasa,NacinKonkurisanja,PrimarnaKategorija,StandardizovanaPozicija,Drzava,ImaInostranstvoGrad,Regioni,ImaInostranstvoRegion,Godina,Mesec_proba,Grad,Nadkategorija
5787,278776,36,3261,NE,transport,vozač,Slovenija,ne,Inostranstvo,da,2019,12,Koper (Slovenija),Trgovina i usluge
5788,278969,62,1996,N,elektrotehnika,elektroinženjer,Slovenija,ne,Inostranstvo,da,2019,10,"Ljubljana, Slovenija)",Tehničke nauke
5789,279018,45,1909,N,mašinstvo,mašinski inženjer,Slovenija,ne,Inostranstvo,da,2019,10,"Ljubljana, Slovenija)",Tehničke nauke
5790,279126,17,1105,NE,mašinstvo,metalostrugar,Slovenija,ne,Inostranstvo,da,2019,10,Maribor (Slovenija),Tehničke nauke
5791,279128,21,1044,NE,mašinstvo,metaloglodač,Slovenija,ne,Inostranstvo,da,2019,10,Maribor (Slovenija),Tehničke nauke
5792,280422,39,3205,NE,transport,vozač,Slovenija,da,,ne,2019,10,Slovenija,Trgovina i usluge
5793,281768,39,1904,NE,mašinstvo,bravar,Slovenija,ne,Inostranstvo,da,2019,10,Slovenija,Tehničke nauke
5794,282823,121,4351,N,"građevina, geodezija",građevinski inženjer,Slovenija,ne,Inostranstvo,da,2019,4,Maribor (Slovenija),Tehničke nauke
5795,283871,70,2077,NE,elektrotehnika,električar,Slovenija,da,,ne,2019,12,AjdovĹˇčina (Slovenija),Tehničke nauke
5796,284066,47,1948,N,"marketing, promocija",Menadžer proizvoda,Slovenija,ne,Inostranstvo,da,2019,11,Ptuj (Slovenija),Ekonomija
5798,285171,12,1424,NE,transport,vozač,Slovenija,ne,Inostranstvo,da,2019,11,Koper (Slovenija),Trgovina i usluge
5799,287674,10,1799,NE,transport,vozač,Slovenija,da,,ne,2019,10,Koper (Slovenija),Trgovina i usluge
5800,287956,148,3383,NE,elektrotehnika,elektromonter,Slovenija,ne,Inostranstvo,da,2019,12,Slovenija i EU,Tehničke nauke
5802,288841,63,2867,NE,"građevina, geodezija",građevinski projektant,Slovenija,da,,ne,2019,12,Beograd (trening u Sloveniji),Tehničke nauke
5803,289479,144,4746,NE,"građevina, geodezija",montažer,Slovenija,da,,ne,2019,12,"Maribor, Slovenija (poslodavac obezbeÄ‘uje smeĹˇtaj)",Tehničke nauke
5804,290240,13,2080,NE,transport,vozač,Slovenija,da,,ne,2020,8,Koper (Slovenija),Trgovina i usluge
5805,290938,126,2617,NE,mašinstvo,mašinski inženjer,Slovenija,da,,ne,2020,1,"Beograd, Srbija / Celje, Slovenija",Tehničke nauke
5806,291785,78,1113,NE,ugostiteljstvo,konobar,Slovenija,ne,Inostranstvo,da,2020,1,Bled (Slovenija),Turizam i ugostiteljstvo
5807,291788,36,716,NE,priprema hrane,kuvar,Slovenija,ne,Inostranstvo,da,2020,1,Bled (Slovenija),Turizam i ugostiteljstvo
5808,293366,170,2446,N,ostalo,radnik u proizvodnji,Slovenija,da,,ne,2020,1,"LaĹˇko, Ljubljana (Slovenija)",Trgovina i usluge
5809,295165,46,1156,NE,arhitektura,arhitekta,Slovenija,ne,Inostranstvo,da,2020,6,Sevnica (Slovenija),Tehničke nauke
5811,298525,7,540,NE,zdravstvo,lekar/doktor,Slovenija,da,,ne,2020,3,"Ilirska Bistrica, Slovenija",Zdravstvo i farmacija
5812,298530,2,397,NE,zdravstvo,lekar/doktor,Slovenija,da,,ne,2020,3,"Ilirska Bistrica, Slovenija",Zdravstvo i farmacija
5813,298532,7,474,NE,zdravstvo,lekar/doktor,Slovenija,da,,ne,2020,3,"Ilirska Bistrica, Slovenija",Zdravstvo i farmacija
5814,301098,17,2122,NE,zdravstvo,medicinska sestra/tehničar,Slovenija,da,,ne,2020,3,"Bratislava, Trenčin, Zilina, Martin (Slovačka)",Zdravstvo i farmacija
5815,302530,36,1844,NE,mašinstvo,zavarivač / varilac,Slovenija,da,,ne,2020,4,"Slovenija, Metlika",Tehničke nauke
5816,302833,50,1219,NE,mašinstvo,bravar,Slovenija,ne,Inostranstvo,da,2020,4,"Slovenija, Metlika",Tehničke nauke
5819,309544,57,1823,NE,"građevina, geodezija",građevinski inženjer,Slovenija,ne,Inostranstvo,da,2020,11,Slovenija,Tehničke nauke
5820,312486,9,1498,NE,transport,vozač,Slovenija,da,,ne,2020,6,Celje (Slovenija),Trgovina i usluge
5822,102806,101,4311,NE,ugostiteljstvo,konobar,Španija,ne,Inostranstvo,da,2014,9,"Marbelja, hotel Ĺ panija",Turizam i ugostiteljstvo
5823,140949,28,1377,N,ugostiteljstvo,konobar,Španija,ne,Inostranstvo,da,2016,4,Ĺ panija,Turizam i ugostiteljstvo
5826,102174,16,2288,NE,menadžment (srednji),menadžer plana i analize,Šri Lanka,ne,Inostranstvo,da,2014,3,Koggala - Ĺ ri Lanka,Ekonomija
5828,94236,67,3616,NE,IT,elektroinženjer,Švajcarska,ne,Inostranstvo,da,2013,8,Bern - Ĺ vajcarska,Tehničke nauke
5829,103156,189,3741,NE,IT,Software Developer / Programmer / Engineer,Švajcarska,ne,Inostranstvo,da,2014,4,Zurich,Informacione tehnologije
5833,116507,88,2852,NE,"trgovina, prodaja",Menadžer prodaje i izvoza,Švajcarska,ne,Inostranstvo,da,2015,2,"Muttenz, Ĺ vajcarska",Trgovina i usluge
5835,147464,125,2878,NE,"transport, magacin",magacioner,Švajcarska,ne,Inostranstvo,da,2016,1,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5836,153772,167,3386,N,magacin,magacioner,Švajcarska,ne,Inostranstvo,da,2016,10,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5838,160983,224,4854,NE,magacin,magacioner,Švajcarska,ne,Inostranstvo,da,2017,3,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5839,171669,91,3041,NE,magacin,magacioner,Švajcarska,ne,Inostranstvo,da,2017,5,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5840,184064,86,4123,NE,magacin,magacioner,Švajcarska,ne,Inostranstvo,da,2017,3,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5841,189365,91,3598,NE,ostalo,montažer,Švajcarska,da,,ne,2017,11,Zurich,Tehničke nauke
5842,189404,19,1331,NE,IT,Security Expert,Švajcarska,ne,Inostranstvo,da,2017,11,"Ĺ˝eneva, Ĺ vajcarska)",Informacione tehnologije
5843,194174,87,4371,NE,ostalo,montažer,Švajcarska,ne,Inostranstvo,da,2018,12,"Cirih, Ĺ vajcarska)",Tehničke nauke
5844,211423,37,3101,NE,transport,vozač,Švajcarska,ne,Inostranstvo,da,2018,7,"Cirih, Frankfurt, Be?",Trgovina i usluge
5845,217784,25,3297,NE,transport,vozač,Švajcarska,ne,Inostranstvo,da,2018,7,"Cirih, Frankfurt, Be?",Trgovina i usluge
5847,294805,65,4188,NE,ostalo,bejbisiter/ka,Švajcarska,ne,Inostranstvo,da,2020,4,"Ĺ vajcarska, Kipar i Srbija","Obrazovanje, umetnost i sport"
5848,306452,69,3951,NE,ostalo,bejbisiter/ka,Švajcarska,ne,Inostranstvo,da,2020,5,"Delimično radi u Ĺ vajcarskoj, Kipru i Srbiji","Obrazovanje, umetnost i sport"
5849,312803,79,3772,NE,ostalo,higijeničar/ka,Švajcarska,da,,ne,2020,6,"Cirih, Ĺ vajcarska)",Trgovina i usluge
5851,93164,18,1110,NE,"trgovina, prodaja",brend menadžer,Švedska,ne,Inostranstvo,da,2013,7,Beograd i Stokholm,Ekonomija
5852,110134,261,5331,NE,IT,IT Analyst,Švedska,ne,Inostranstvo,da,2014,6,Beograd / Stokholm,Informacione tehnologije
5853,111727,24,2024,NE,IT,System Administrator / Engineer,Švedska,ne,Inostranstvo,da,2014,7,Lund (Ĺ vedska),Informacione tehnologije
5854,123760,176,3898,NE,"građevina, geodezija",ostale građevinske pozicije,Švedska,ne,Inostranstvo,da,2015,10,"Stokholm, hotel Ĺ vedska",Tehničke nauke
5855,134736,115,1979,N,mašinstvo,bravar,Švedska,ne,Inostranstvo,da,2016,1,Ĺ vedska,Tehničke nauke
5856,156388,78,2203,NE,"građevina, geodezija",ostale građevinske pozicije,Švedska,ne,Inostranstvo,da,2016,11,Ĺ vedska i region,Tehničke nauke
5857,162749,9,7447,NE,IT,Software Developer / Programmer / Engineer,Švedska,da,,ne,2017,2,"Stokholm, Ĺ vedska",Informacione tehnologije
5858,245036,288,5077,NE,"građevina, geodezija",građevinski tehničar,Švedska,da,,ne,2019,2,"Stokholm, hotel Ĺ vedska",Tehničke nauke
5859,248657,27,3132,NE,ostalo,montažer,Švedska,ne,Inostranstvo,da,2019,3,"Stokholm, Ĺ vedska)",Tehničke nauke
5861,294371,15,1834,NE,IT,Python Developer,Švedska,da,,ne,2020,1,"Stokholm, Ĺ vedska / Subotica, Srbija",Informacione tehnologije
5863,133855,41,1239,NE,mašinstvo,mašinski inženjer,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5864,133864,10,568,NE,mašinstvo,limar,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5865,133865,55,1174,NE,mašinstvo,bravar,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5866,133873,38,768,NE,mašinstvo,mašinski tehničar,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5867,133876,25,720,NE,mašinstvo,mašinski tehničar,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5868,133877,12,1148,NE,mašinstvo,mašinski inženjer,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5869,133880,29,1065,NE,mašinstvo,zavarivač / varilac,Tadžikistan,ne,Inostranstvo,da,2016,1,TadĹľikistana,Tehničke nauke
5870,139067,60,1215,NE,elektrotehnika,električar,Tadžikistan,ne,Inostranstvo,da,2016,3,Khorog (TadĹľikistan),Tehničke nauke
5871,140900,86,2022,N,"građevina, geodezija",građevinski inženjer,Tadžikistan,ne,Inostranstvo,da,2016,4,"Horog, TadĹľikistan",Tehničke nauke
5872,148557,18,1108,NE,elektrotehnika,elektroinženjer,Tadžikistan,ne,Inostranstvo,da,2016,8,Horog (TadĹľikistan),Tehničke nauke
5873,148935,92,1930,NE,elektrotehnika,električar,Tadžikistan,ne,Inostranstvo,da,2016,8,TadĹľikistana,Tehničke nauke
5874,172514,67,1103,NE,"građevina, geodezija",šef gradilišta,Tadžikistan,da,,ne,2017,7,TadĹľikistana,Tehničke nauke
5875,102867,118,2176,NE,turizam,stjuard/stjuardesa,Tajland,da,,ne,2014,4,"Puket, Tajland",Turizam i ugostiteljstvo
5876,161544,61,1596,NE,zabava,animator,Tajland,da,,ne,2017,2,"Hrvatska, Tajland","Obrazovanje, umetnost i sport"
5877,129863,50,1925,NE,"poljoprivreda, šumarstvo",Direktor proizvodnje,Tanzanija,ne,Inostranstvo,da,2015,10,"Sao Hill Industries, Mafinga, regija Iringa, Tanzanija",Ekonomija
5883,172946,3,2141,NE,IT,System Administrator / Engineer,Turska,ne,Inostranstvo,da,2017,6,"Istanbul, Turska)",Informacione tehnologije
5884,176893,6,1833,NE,IT,DevOps System Administrator / Engineer,Turska,ne,Inostranstvo,da,2017,7,"Istanbul, Turska",Informacione tehnologije
5885,196857,28,1780,NE,turizam,turistički vodič,Turska,ne,Inostranstvo,da,2018,5,Turska - Antalija,Turizam i ugostiteljstvo
5886,205766,20,895,NE,turizam,turistički vodič,Turska,ne,Inostranstvo,da,2018,4,Antalija (Turska),Turizam i ugostiteljstvo
5887,208723,91,2971,N,transport,vozač,Turska,da,,ne,2018,5,"Halifak, neviÄ‘en",Trgovina i usluge
5888,216346,41,1401,N,transport,vozač,Turska,da,,ne,2018,12,Halifak (neviÄ‘en),Trgovina i usluge
5889,234256,10,863,NE,pozivni centri,Telefonski operater,Turska,da,,ne,2018,11,"Istanbul, Turska",Ekonomija
5890,241739,36,2408,NE,turizam,turistički vodič,Turska,ne,Inostranstvo,da,2019,1,Turska - Antalija,Turizam i ugostiteljstvo
5891,247371,13,2004,NE,turizam,turistički vodič,Turska,ne,Inostranstvo,da,2019,11,"Turska - Antalija i Egejski region (Bodrum, Marmaris)",Turizam i ugostiteljstvo
5892,292826,51,3125,NE,turizam,turistički vodič,Turska,ne,Inostranstvo,da,2020,1,"Turska - Antalija i Egejska regija (Bodrum, Marmaris) i Egipat",Turizam i ugostiteljstvo
5893,86587,2,588,NE,zdravstvo,lekar/doktor,Uganda,ne,Inostranstvo,da,2013,6,Grupa / Uganda / Afrika,Zdravstvo i farmacija
5894,133780,137,2673,N,ugostiteljstvo,rukovodilac mašinske službe,Uganda,ne,Inostranstvo,da,2016,12,Uganda (Afrika),Tehničke nauke
5895,147190,79,1113,N,"računovodstvo, knjigovodstvo",knjigovođa,Uganda,ne,Inostranstvo,da,2016,7,Uganda (Afrika),Ekonomija
5896,238330,23,1824,N,elektrotehnika,serviser,Uganda,ne,Inostranstvo,da,2019,3,Kampala - Uganda,Tehničke nauke
5897,260045,14,1347,NE,"građevina, geodezija",stolar/tesar,Uganda,da,,ne,2019,3,"Kampala, Uganda",Tehničke nauke
5898,267071,9,1494,NE,"građevina, geodezija",stolar/tesar,Uganda,ne,Inostranstvo,da,2019,7,Kampala (Uganda),Tehničke nauke
5899,292643,55,1761,NE,ekonomija (opšte),diplomirani ekonomista,Uganda,ne,Inostranstvo,da,2020,1,"Kampala (Uganda, Afrika)",Ekonomija
5900,316360,121,2223,N,administracija,administrativni radnik,Uganda,ne,Inostranstvo,da,2020,7,"Uganda, Afrika",Ekonomija
5901,316375,44,1474,N,elektrotehnika,serviser,Uganda,ne,Inostranstvo,da,2020,7,"Uganda, Nigerija",Tehničke nauke
5902,87887,13,1672,NE,IT,Software Developer / Programmer / Engineer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,12,"Dubai, UAE",Informacione tehnologije
5903,91218,16,2004,NE,IT,Software Developer / Programmer / Engineer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,6,Dubai,Informacione tehnologije
5904,91396,22,1289,NE,mašinstvo,mašinski tehničar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Abu Dabi, UAE",Tehničke nauke
5905,91397,12,1219,NE,mašinstvo,mašinski inženjer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Abu Dabi, UAE",Tehničke nauke
5906,91398,4,1301,NE,mašinstvo,operater na mašinama,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Abu Dabi, UAE",Tehničke nauke
5907,91399,64,1938,NE,elektrotehnika,električar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Abu Dabi, UAE",Tehničke nauke
5908,91400,13,1696,NE,mašinstvo,menadžer za razvoj biznisa,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Abu Dabi, UAE",Ekonomija
5909,92282,44,2399,NE,zdravstvo,fizioterapeut,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,5,Dubai - UAE,Zdravstvo i farmacija
5910,92856,92,6182,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,7,"Arapski zaliv (Ujedinjeni Arapski Emirati, Katar, Saudijska Arabija i drugi)",Zdravstvo i farmacija
5911,94280,127,7109,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,1,"UAE, Katar, Saudijska Arabija",Zdravstvo i farmacija
5912,96635,293,4227,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,10,"Dubai, UAE",Turizam i ugostiteljstvo
5913,97155,110,3047,NE,ugostiteljstvo,ostale ugostiteljske pozicije,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,9,Dubai,Turizam i ugostiteljstvo
5916,97823,81,9528,NE,"briga o lepoti, sport",fitnes instruktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2013,11,"Abu Dabi, UAE","Obrazovanje, umetnost i sport"
5917,99117,93,4747,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,da,,ne,2014,1,"UAE, Katar, Saudijska Arabija",Zdravstvo i farmacija
5919,100113,10,1490,NE,umetnost,nastavnik,Ujedinjeni Arapski Emirati,da,,ne,2014,3,Ĺ ardĹľa - Ujedinjeni Arapski Emirati,"Obrazovanje, umetnost i sport"
5920,100601,70,3795,NE,zdravstvo,fizioterapeut,Ujedinjeni Arapski Emirati,da,,ne,2014,2,"Dubai, UAE",Zdravstvo i farmacija
5921,101597,11,939,NE,"obrazovanje, briga o deci",nastavnik,Ujedinjeni Arapski Emirati,da,,ne,2014,11,Ĺ ardĹľa - Ujedinjeni Arapski Emirati,"Obrazovanje, umetnost i sport"
5922,101620,62,3047,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,da,,ne,2014,3,"UAE, Katar, Saudijska Arabija",Zdravstvo i farmacija
5923,101752,45,2715,NE,"građevina, geodezija",zavarivač / varilac,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,3,Ujedinjeni arapski Emirati,Tehničke nauke
5924,103098,206,3069,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,da,,ne,2014,4,"Dubai, UAE",Turizam i ugostiteljstvo
5925,103282,5,1132,NE,zdravstvo,medicinska sestra/tehničar,Ujedinjeni Arapski Emirati,da,,ne,2014,4,"Abu Dabi, Al Gde (A)",Zdravstvo i farmacija
5926,103293,42,1918,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,da,,ne,2014,4,"Abu Dabi, Al Gde (A)",Zdravstvo i farmacija
5928,103460,225,5210,NE,ugostiteljstvo,ostale ugostiteljske pozicije,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,4,"Dubai, UAE",Turizam i ugostiteljstvo
5931,103824,39,1669,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,da,,ne,2014,5,"(Ujedinjeni Arapski Emirati, Katar, Saudijska Arabija i drugi)",Zdravstvo i farmacija
5932,104018,9,1198,NE,"briga o lepoti, sport",fitnes instruktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,Dubai,"Obrazovanje, umetnost i sport"
5933,104019,176,3433,NE,ugostiteljstvo,ostale ugostiteljske pozicije,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE i Ibiza,Turizam i ugostiteljstvo
5936,105615,47,2085,NE,IT,System Administrator / Engineer,Ujedinjeni Arapski Emirati,da,,ne,2014,6,Ujedinjeni arapski Emirati,Informacione tehnologije
5937,105617,44,1628,NE,IT,analitičar investicija,Ujedinjeni Arapski Emirati,da,,ne,2014,6,Ujedinjeni arapski Emirati,Ekonomija
5938,106397,14,1641,NE,IT,Security Expert,Ujedinjeni Arapski Emirati,da,,ne,2014,9,Ujedinjeni arapski Emirati,Informacione tehnologije
5939,107321,17,1670,NE,umetnost,nastavnik,Ujedinjeni Arapski Emirati,da,,ne,2014,4,Ĺ ardĹľa - Ujedinjeni Arapski Emirati,"Obrazovanje, umetnost i sport"
5940,108033,149,3087,NE,ugostiteljstvo,ostale ugostiteljske pozicije,Ujedinjeni Arapski Emirati,da,,ne,2014,8,Dubai (UAE),Turizam i ugostiteljstvo
5942,109360,168,4264,NE,elektrotehnika,elektroinženjer,Ujedinjeni Arapski Emirati,da,,ne,2014,9,"Dubai, Vicenza (Italija)",Tehničke nauke
5943,109361,109,2011,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,da,,ne,2014,9,Dubai,Turizam i ugostiteljstvo
5945,109822,153,3028,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,9,Dubai,Turizam i ugostiteljstvo
5947,110811,33,1548,NE,"građevina, geodezija",montažer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,10,Dubai,Tehničke nauke
5952,113101,192,2434,NE,ugostiteljstvo,šanker,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,10,"Dubai, UAE",Turizam i ugostiteljstvo
5953,113305,33,1323,NE,zdravstvo,lekar/doktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5954,113309,25,1034,NE,zdravstvo,medicinska sestra/tehničar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5955,113310,37,1155,NE,zdravstvo,fizioterapeut,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5956,113311,3,543,NE,zdravstvo,medicinska sestra/tehničar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5957,113313,24,1611,NE,zdravstvo,defektolog,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5958,113315,14,1139,NE,ostalo,fitnes instruktor,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,"Obrazovanje, umetnost i sport"
5959,113317,117,2595,NE,zdravstvo,medicinska sestra/tehničar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,UAE - Ujedinjeni Arapski Emirati,Zdravstvo i farmacija
5960,113393,315,5525,NE,"administracija, računovodstvo",IT Technical Writer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2014,12,"Abu Dabi, Beograd",Informacione tehnologije
5962,114809,193,3141,NE,ugostiteljstvo,šanker,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,1,Dubai,Turizam i ugostiteljstvo
5963,114937,121,4116,NE,mašinstvo,bravar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,1,"Pančevo, zapadna Afrika, UAE",Tehničke nauke
5964,115563,32,2430,NE,umetnost,učitelj,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,6,"Dubai, UAE","Obrazovanje, umetnost i sport"
5965,115963,108,4506,NE,"trgovina, prodaja",Menadžer prodaje i izvoza,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,12,"UAE, (Dubai, Abu Dabi)",Trgovina i usluge
5973,116503,7,580,NE,"briga o lepoti, sport",frizer,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,2,Dubai,Trgovina i usluge
5975,116646,5,682,NE,"obrazovanje, briga o deci",nastavnik,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,10,Ujedinjeni arapski Emirati,"Obrazovanje, umetnost i sport"
5977,118589,4,1024,NE,zdravstvo,medicinska sestra/tehničar,Ujedinjeni Arapski Emirati,da,Inostranstvo,da,2015,3,Ujedinjeni arapski Emirati,Zdravstvo i farmacija
5978,119335,59,2860,NE,umetnost,učitelj,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,4,"Dubai, UAE","Obrazovanje, umetnost i sport"
5979,119722,25,1179,NE,"obrazovanje, briga o deci",nastavnik,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,4,"Ĺ ardĹľa, Ujedinjeni Arapski Emirati","Obrazovanje, umetnost i sport"
5981,120472,21,725,NE,"obrazovanje, briga o deci",učitelj,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,12,"Ĺ ardĹľa, Ujedinjeni Arapski Emirati","Obrazovanje, umetnost i sport"
5982,120600,4,755,NE,"obrazovanje, briga o deci",nastavnik,Ujedinjeni Arapski Emirati,da,,ne,2015,5,"Ĺ ardĹľa, UAE","Obrazovanje, umetnost i sport"
5983,120752,230,3997,NE,"građevina, geodezija",Menadžer projekata,Ujedinjeni Arapski Emirati,da,,ne,2015,5,"Abu Dabi, Dubai, Bosra, kovač",Ekonomija
5984,120774,412,4959,NE,"građevina, geodezija",građevinski inženjer,Ujedinjeni Arapski Emirati,da,,ne,2015,5,UAE i Irak,Tehničke nauke
5985,120776,222,2451,NE,"administracija, računovodstvo",diplomirani ekonomista,Ujedinjeni Arapski Emirati,da,,ne,2015,5,UAE i Irak,Ekonomija
5989,123387,72,1397,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,6,Dubai,Turizam i ugostiteljstvo
5990,123466,103,1559,NE,menadžment (srednji),direktor prodaje,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,6,"Dubai, Bagdad (Basra)",Trgovina i usluge
5991,123468,11,682,NE,"jezici, književnost",prevodilac,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,6,"Beograd, Dubai, Basra","Obrazovanje, umetnost i sport"
5992,125095,92,2482,NE,ljudski resursi (HR),Referent za ljudske resurse,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,10,"Dubai, UAE",Trgovina i usluge
5993,126700,53,2721,NE,ugostiteljstvo,ostale ugostiteljske pozicije,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,3,Abu Dabi,Turizam i ugostiteljstvo
5995,130242,225,3279,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,3,Dubai,Turizam i ugostiteljstvo
5996,130563,62,1399,NE,ugostiteljstvo,konobar,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,6,"Dubai, UAE",Turizam i ugostiteljstvo
5997,130909,44,1247,NE,ugostiteljstvo,šanker,Ujedinjeni Arapski Emirati,ne,Inostranstvo,da,2015,11,"Dubai, Doha",Turizam i ugostiteljstvo
