ID;BrojKonkurisanja;BrojPregledaOglasa;PrimarnaKategorija;StandardizovanaPozicija;ImaInostranstvoGrad;Regioni;ImaInostranstvoRegion;Godina;BrojPrijavaSamoIno;DatumObjave;NacinKonkurisanja;Grad;Nadkategorija;Drzava
294013;35;1250;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2020;;30.01.2020;N;Ruska Federacija;Tehničke nauke;Rusija
295733;9;657;mašinstvo;mašinski inženjer;da;;ne;2020;;11.02.2020;NE;Rusija, Rostov na Donu;Tehničke nauke;Rusija
295870;35;984;mašinstvo;Ĺ ef proizvodnje u mašinstvu;ne;Inostranstvo;da;2020;;11.02.2020;N;Ruska Federacija;Tehničke nauke;Rusija
295884;19;769;mašinstvo;mašinski inženjer;da;;ne;2020;;11.02.2020;N;Ruska Federacija;Tehničke nauke;Rusija
296487;23;896;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2020;;14.02.2020;N;Ruska Federacija;Tehničke nauke;Rusija
296492;33;1069;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2020;;14.02.2020;N;Ruska Federacija;Tehničke nauke;Rusija
296516;24;593;priprema hrane;kuvar;ne;Inostranstvo;da;2020;;14.02.2020;N;Ruska Federacija;Turizam i ugostiteljstvo;Rusija
296518;11;429;priprema hrane;pekar;ne;Inostranstvo;da;2020;;14.02.2020;N;Ruska Federacija;Turizam i ugostiteljstvo;Rusija
296519;11;540;priprema hrane;šef kuhinje;ne;Inostranstvo;da;2020;;14.02.2020;N;Ruska Federacija;Turizam i ugostiteljstvo;Rusija
299246;99;2071;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2020;;04.03.2020;N;Ruska Federacija;Tehničke nauke;Rusija
303954;22;1257;arhitektura;arhitekta;da;;ne;2020;;04.05.2020;NE;Gelendzhik, Rusija;Tehničke nauke;Rusija
308554;29;1640;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2020;;29.05.2020;N;Ruska Federacija;Tehničke nauke;Rusija
312163;52;1844;građevina, geodezija;projekt menadžer;ne;Inostranstvo;da;2020;;24.06.2020;N;Ruska Federacija;Ekonomija;Rusija
312205;40;1046;građevina, geodezija;šef gradilišta;ne;Inostranstvo;da;2020;;24.06.2020;N;Ruska Federacija;Tehničke nauke;Rusija
312239;36;1014;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2020;;24.06.2020;N;Ruska Federacija;Tehničke nauke;Rusija
94072;0;1406;IT;PHP Developer;ne;Inostranstvo;da;2013;;23.08.2013;X;SAD, Concord, MA;Informacione tehnologije;SAD
123111;257;3542;ekonomija (opšte);analitičar investicija;ne;Inostranstvo;da;2015;;29.06.2015;NE;Područje zaliva San Francisko, Kalifornija;Ekonomija;SAD
148804;584;13299;administracija;administrativni radnik;ne;Srbija,Inostranstvo;da;2016;;19.08.2016;NE;Srbije i Kalifornije;Ekonomija;SAD
251596;222;3794;telekomunikacije;elektromonter;ne;Inostranstvo;da;2019;;05.04.2019;N;Sjedinjene Američke DrĹľave;Tehničke nauke;SAD
252191;87;1374;trgovina, prodaja;agent za prodaju nekretnina;da;;ne;2019;;10.04.2019;N;San Francisko, Kalifornija, SAD;Trgovina i usluge;SAD
253988;154;2916;telekomunikacije;elektromonter;ne;Inostranstvo;da;2019;;22.04.2019;N;Sjedinjene Američke DrĹľave;Tehničke nauke;SAD
256401;143;2680;telekomunikacije;elektromonter;ne;Inostranstvo;da;2019;;10.05.2019;N;Sjedinjene Američke DrĹľave;Tehničke nauke;SAD
261323;103;2576;telekomunikacije;elektromonter;da;;ne;2019;86.0;10.06.2019;N;Beograd, Kraljevo, Sjedinjene Američke DrĹľave;Tehničke nauke;SAD
272854;199;5055;telekomunikacije;elektromonter;ne;Inostranstvo;da;2019;;30.08.2019;NE;Amerika (SAD);Tehničke nauke;SAD
279787;3;137;građevina, geodezija;montažer;ne;Inostranstvo;da;2019;;16.10.2019;NE;Sjedinjene Američke DrĹľave;Tehničke nauke;SAD
294030;11;1345;IT;Big Data Specialist;da;;ne;2020;5.0;30.01.2020;N;Beograd, Srbija / Kalifornija, SAD;Informacione tehnologije;SAD
295935;9;1141;ostalo;fizički radnik;ne;Inostranstvo;da;2020;;11.02.2020;NE;Nevada, Atlanta, Oregon (SAD);Trgovina i usluge;SAD
98155;114;5573;elektrotehnika;elektroinženjer;da;;ne;2013;;09.12.2013;N;Saudijska Arabija i Afrika;Tehničke nauke;Saudijska Arabija
112038;34;2407;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2014;;17.11.2014;N;Saudijska Arabija;Tehničke nauke;Saudijska Arabija
120753;42;1909;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;20.05.2015;N;Saudijska Arabija;Tehničke nauke;Saudijska Arabija
125506;52;1712;telekomunikacije;rukovodilac mašinske službe;ne;Inostranstvo;da;2015;;19.08.2015;NE;Saudijska Arabija;Tehničke nauke;Saudijska Arabija
206361;18;1584;zdravstvo;medicinska sestra/tehničar;ne;Inostranstvo;da;2018;;25.04.2018;NE;Saudijska Arabija;Zdravstvo i farmacija;Saudijska Arabija
209475;75;2156;menadžment (viši);menadžer opštih poslova;ne;Inostranstvo;da;2018;;21.05.2018;NE;Dammam, Saudijska Arabija;Ekonomija;Saudijska Arabija
211226;315;15794;ugostiteljstvo;stjuard/stjuardesa;ne;Srbija,Inostranstvo;da;2018;207.0;04.06.2018;NE;Saudijska Arabija;Turizam i ugostiteljstvo;Saudijska Arabija
232840;50;1549;ostalo;domar;da;;ne;2018;;13.11.2018;NE;Saudijska Arabija;Trgovina i usluge;Saudijska Arabija
232883;77;1547;ostalo;higijeničar/ka;da;;ne;2018;;13.11.2018;NE;Saudijska Arabija;Trgovina i usluge;Saudijska Arabija
232884;13;664;priprema hrane;kuvar;da;;ne;2018;;13.11.2018;NE;Saudijska Arabija;Turizam i ugostiteljstvo;Saudijska Arabija
232885;6;568;priprema hrane;pekar;da;;ne;2018;;13.11.2018;NE;Saudijska Arabija;Turizam i ugostiteljstvo;Saudijska Arabija
237170;82;4709;građevina, geodezija;projekt menadžer;ne;Inostranstvo;da;2018;;18.12.2018;N;Saudijska Arabija (KSA);Ekonomija;Saudijska Arabija
237172;74;2041;finansije;šef finansija;ne;Inostranstvo;da;2018;;18.12.2018;N;Saudijska Arabija (KSA);Ekonomija;Saudijska Arabija
247324;180;12676;ugostiteljstvo;stjuard/stjuardesa;da;;ne;2019;20.0;12.03.2019;NE;Kraljevstvo Saudijske Arabije;Turizam i ugostiteljstvo;Saudijska Arabija
247781;35;6583;priprema hrane;kuvar;da;;ne;2019;5.0;14.03.2019;NE;Kraljevstvo Saudijske Arabije;Turizam i ugostiteljstvo;Saudijska Arabija
249419;53;2660;kontrola kvaliteta;menadžer za kontrolu kvaliteta;da;;ne;2019;;25.03.2019;N;Rijad, Saudijska Arabija;Tehničke nauke;Saudijska Arabija
260310;0;2021;građevina, geodezija;građevinski projektant;da;;ne;2019;;04.06.2019;X;Dammam, Saudijska Arabija;Tehničke nauke;Saudijska Arabija
261912;55;2668;elektrotehnika;elektromonter;ne;Inostranstvo;da;2019;;13.06.2019;NE;Kraljevstvo Saudijske Arabije;Tehničke nauke;Saudijska Arabija
275046;13;730;briga o lepoti;kozmetičar;ne;Inostranstvo;da;2019;;13.09.2019;NE;Rijad (Saudijska Arabija);Trgovina i usluge;Saudijska Arabija
275519;60;1637;ugostiteljstvo;ostale ugostiteljske pozicije;da;;ne;2019;;17.09.2019;NE;Rijad (Saudijska Arabija);Turizam i ugostiteljstvo;Saudijska Arabija
275737;50;1580;ostalo;radnik u hemijskoj čistioni;ne;Inostranstvo;da;2019;;18.09.2019;NE;Rijad (Saudijska Arabija);Trgovina i usluge;Saudijska Arabija
277863;329;29627;ugostiteljstvo;stjuard/stjuardesa;da;;ne;2019;39.0;06.10.2019;NE;Baza: Kraljevina Saudijska Arabija;Turizam i ugostiteljstvo;Saudijska Arabija
290144;65;2259;ugostiteljstvo;šanker;da;;ne;2020;;08.01.2020;NE;Rijad, Saudijska Arabija;Turizam i ugostiteljstvo;Saudijska Arabija
293103;17;2133;elektrotehnika;elektrotehničar;da;;ne;2020;;24.01.2020;NE;Rijad, Saudijska Arabija;Tehničke nauke;Saudijska Arabija
301885;38;2333;ostalo;higijeničar/ka;da;;ne;2020;;01.04.2020;N;Rijad (Saudijska Arabija);Trgovina i usluge;Saudijska Arabija
317301;32;757;građevina, geodezija;šef gradilišta;da;;ne;2020;;06.08.2020;NE;Singapur, Malezija;Tehničke nauke;Singapur
99979;5;930;IT;PHP Developer;ne;Inostranstvo;da;2014;;10.02.2014;NE;Bratislava, Slovačka;Informacione tehnologije;Slovačka
104641;142;2880;transport, magacin;magacioner;da;;ne;2014;;26.05.2014;N;Bratislava, Slovačka;Trgovina i usluge;Slovačka
108286;41;2558;rudarstvo, metalurgija;metalurški inženjer ;ne;Inostranstvo;da;2014;;27.08.2014;NE;Galanta, Slovačka;Tehničke nauke;Slovačka
115316;30;1900;trgovina, prodaja;menadžer nabavke;ne;Inostranstvo;da;2015;;05.02.2015;NE;Bratislava / BudimpeĹˇta;Trgovina i usluge;Slovačka
115317;92;2710;trgovina, prodaja;komercijalista;ne;Inostranstvo;da;2015;;05.02.2015;NE;Bratislava / BudimpeĹˇta;Trgovina i usluge;Slovačka
117777;12;1509;IT;Java Developer;ne;Inostranstvo;da;2015;;18.03.2015;NE;Beograd / Bratislava;Informacione tehnologije;Slovačka
118228;100;6098;transport, magacin;vozač;da;;ne;2015;;27.03.2015;NE;Ĺ˝ilina (Slovačka);Trgovina i usluge;Slovačka
127154;56;1448;transport, magacin;vozač;ne;Inostranstvo;da;2015;;11.09.2015;NE;Zilina, Slovačka;Trgovina i usluge;Slovačka
128881;18;1141;ostalo;Rukovodilac odeljenja;ne;Inostranstvo;da;2015;;12.10.2015;NE;Trnava (Slovačka);Ekonomija;Slovačka
131288;0;2058;IT;PHP Developer;da;;ne;2015;;20.11.2015;X;Bratislava (Slovačka);Informacione tehnologije;Slovačka
139508;0;1213;IT;Java Developer;da;;ne;2016;;07.04.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
139668;9;606;IT;Software Developer / Programmer / Engineer;da;;ne;2016;;12.04.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
141550;20;2151;transport, magacin;magacioner;ne;Inostranstvo;da;2016;;06.05.2016;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
142807;31;937;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2016;;24.05.2016;NE;Bratislava (Slovačka);Tehničke nauke;Slovačka
143162;99;1048;transport, magacin;magacioner;ne;Inostranstvo;da;2016;;27.05.2016;NE;Bratislava, Devinska Nova Ves (Slovačka);Trgovina i usluge;Slovačka
143163;115;1734;mašinstvo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;27.05.2016;NE;Bratislava, Devinska Nova Ves (Reči? Ka);Trgovina i usluge;Slovačka
144014;11;1415;IT;Software Developer / Programmer / Engineer;da;;ne;2016;;08.06.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
144241;37;2105;ostalo;Radnik u proizvodnji;ne;Inostranstvo;da;2016;;14.06.2016;NE;Galanta, Slovačka;Trgovina i usluge;Slovačka
144245;45;1875;ostalo;Montažer;ne;Inostranstvo;da;2016;;14.06.2016;NE;Trnava, Slovačka;Tehničke nauke;Slovačka
145106;14;802;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;22.06.2016;NE;Lozorno, Slovačka;Trgovina i usluge;Slovačka
147798;15;724;trgovina, prodaja;Menadžer prodaje i izvoza;ne;Inostranstvo;da;2016;;04.08.2016;NE;Bratislava, Slovačka;Trgovina i usluge;Slovačka
147803;52;817;logistika;dispečer;ne;Inostranstvo;da;2016;;04.08.2016;NE;Zilina (Slovačka);Trgovina i usluge;Slovačka
148116;41;2324;ostalo;Radnik u proizvodnji;ne;Inostranstvo;da;2016;;09.08.2016;NE;Galanta, Slovačka;Trgovina i usluge;Slovačka
148117;50;2329;ostalo;Montažer;ne;Inostranstvo;da;2016;;09.08.2016;NE;Trnava, Slovačka;Tehničke nauke;Slovačka
150140;9;1169;IT;Software Developer / Programmer / Engineer;da;;ne;2016;;07.09.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
150730;79;1436;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;22.09.2016;NE;Trnava, Slovačka;Trgovina i usluge;Slovačka
150735;102;1579;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;22.09.2016;NE;Ĺ˝ilina, Slovačka;Trgovina i usluge;Slovačka
150924;284;2867;ostalo;Montažer;ne;Inostranstvo;da;2016;;16.09.2016;NE;Trnava, Slovačka;Tehničke nauke;Slovačka
150927;211;3002;ostalo;Radnik u proizvodnji;ne;Inostranstvo;da;2016;;16.09.2016;NE;Galanta, Slovačka;Trgovina i usluge;Slovačka
153154;2;1392;IT;Java Developer;da;;ne;2016;;14.10.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
153694;297;3207;ostalo;Montažer;ne;Inostranstvo;da;2016;;20.10.2016;NE;Trnava (Slovačka);Tehničke nauke;Slovačka
153861;0;1809;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;24.10.2016;X;Bratislava, Slovačka;Trgovina i usluge;Slovačka
153882;113;1874;transport;vozač;ne;Inostranstvo;da;2016;;24.10.2016;NE;Bardejov, Slovačka;Trgovina i usluge;Slovačka
154070;10;1238;IT;PHP Developer;da;;ne;2016;;26.10.2016;N;Bratislava (Slovačka);Informacione tehnologije;Slovačka
154799;56;1507;mašinstvo;rukovalac na CNC mašini;ne;Inostranstvo;da;2016;;04.11.2016;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
155593;232;2546;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2016;;16.11.2016;NE;Slobačka, Slovenija;Trgovina i usluge;Slovačka
156800;14;1418;IT;PHP Developer;da;;ne;2016;;05.12.2016;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
157430;540;8685;ostalo;Montažer;ne;Inostranstvo;da;2016;;21.12.2016;NE;Trnava, Slovačka;Tehničke nauke;Slovačka
157740;3;642;jezici, književnost;Prevodilac;ne;Inostranstvo;da;2016;;21.12.2016;NE;Trnava, Slovačka;Obrazovanje, umetnost i sport;Slovačka
160622;27;1268;elektrotehnika;radnik na održavanju;ne;Inostranstvo;da;2017;;31.01.2017;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
160846;68;1842;mašinstvo;rukovalac na CNC mašini;da;;ne;2017;;02.02.2017;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
165860;113;2586;elektrotehnika;Radnik u proizvodnji;ne;Inostranstvo;da;2017;;28.03.2017;NE;Voderadi, Slovačka;Trgovina i usluge;Slovačka
167292;53;757;elektrotehnika;elektrotehničar;ne;Inostranstvo;da;2017;;13.04.2017;NE;Nitra (Slovačka);Tehničke nauke;Slovačka
167294;38;790;elektrotehnika;mehaničar;ne;Inostranstvo;da;2017;;13.04.2017;NE;Nitra (Slovačka);Tehničke nauke;Slovačka
167941;15;968;administracija;administrativni radnik;da;;ne;2017;;25.04.2017;NE;Bratislava;Ekonomija;Slovačka
168460;0;2414;transport;vozač;da;;ne;2017;;27.04.2017;X;Ĺ˝ilina (Slovačka);Trgovina i usluge;Slovačka
168801;76;1863;ostalo;Radnik u proizvodnji;ne;Inostranstvo;da;2017;;28.04.2017;NE;Voderadi (Slovačka);Trgovina i usluge;Slovačka
171863;70;1822;transport;vozač;da;;ne;2017;;05.06.2017;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
173438;43;913;ostalo;Radnik u proizvodnji;ne;Inostranstvo;da;2017;;15.06.2017;NE;Trnava (Slovačka);Trgovina i usluge;Slovačka
174138;49;1013;ostalo;radnik u proizvodnji;da;;ne;2017;;23.06.2017;NE;Dolni Kubin (slovački? Ka);Trgovina i usluge;Slovačka
175551;53;2048;ostalo;radnik u proizvodnji;da;;ne;2017;;11.07.2017;NE;DolnŃ‹ Kubin (Slovačka);Trgovina i usluge;Slovačka
177373;44;1122;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2017;;01.08.2017;N;Nitra (Slovačka);Trgovina i usluge;Slovačka
178508;40;823;magacin;magacioner;da;;ne;2017;;11.08.2017;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
178815;12;358;mašinstvo;mehaničar;da;;ne;2017;;17.08.2017;N;Banovce nad Bebravou (Slovačka);Tehničke nauke;Slovačka
178820;53;1557;ostalo;radnik u proizvodnji;da;;ne;2017;;16.08.2017;NE;Trnava (Slovačka);Trgovina i usluge;Slovačka
182025;27;1367;mašinstvo;mašinski tehničar;da;;ne;2017;;15.09.2017;NE;Trnava (Slovačka);Tehničke nauke;Slovačka
182358;16;1068;transport;vozač;ne;Inostranstvo;da;2017;;19.09.2017;NE;Slovačka;Trgovina i usluge;Slovačka
183012;69;1817;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2017;;27.09.2017;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
183391;5;2316;IT;PHP Developer;ne;Inostranstvo;da;2017;;26.09.2017;NE;Slovačka;Informacione tehnologije;Slovačka
184795;56;2024;ostalo;radnik u proizvodnji;da;;ne;2017;;13.10.2017;NE;Senec (Slovačka);Trgovina i usluge;Slovačka
187044;4;1192;IT;Java Developer;ne;Inostranstvo;da;2017;;01.11.2017;NE;Bratislava, Slovačka;Informacione tehnologije;Slovačka
187832;18;1605;transport;vozač;ne;Inostranstvo;da;2017;;06.11.2017;NE;Ĺ turovo (Slovačka);Trgovina i usluge;Slovačka
188372;38;1259;priprema hrane;kuvar;da;;ne;2017;;16.11.2017;N;Bratislava (Slovačka);Turizam i ugostiteljstvo;Slovačka
188376;105;2408;elektrotehnika;Ĺ ef proizvodnje u elektrotehnici;ne;Inostranstvo;da;2017;;10.11.2017;NE;Nitra (Slovačka);Tehničke nauke;Slovačka
189384;100;2676;trgovina, prodaja;prodajni medicinski predstavnik;da;;ne;2017;;15.12.2017;NE;Slovačka;Trgovina i usluge;Slovačka
189800;22;1461;obrazovanje, briga o deci;predavač/instruktor;da;;ne;2017;;28.11.2017;NE;Bratislava (Slovačka);Obrazovanje, umetnost i sport;Slovačka
190840;7;1401;IT;C#/C++ Developer;ne;Inostranstvo;da;2017;;05.12.2017;NE;Bratislava, Slovačka;Informacione tehnologije;Slovačka
190902;17;1538;IT;Software Developer / Programmer / Engineer;ne;Inostranstvo;da;2017;;06.12.2017;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
194813;13;2890;IT;Java Developer;ne;Inostranstvo;da;2018;;18.01.2018;NE;Bratislava (Slovačka);Informacione tehnologije;Slovačka
196659;46;4499;ostalo;radnik u proizvodnji;da;;ne;2018;;05.02.2018;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
200152;13;1473;mašinstvo;mehaničar;da;;ne;2018;;06.03.2018;NE;Slovačka, ÄŚeĹˇka;Tehničke nauke;Slovačka
202163;5;771;mašinstvo;zavarivač / varilac;da;;ne;2018;;23.03.2018;N;Svidnik (Slovačka);Tehničke nauke;Slovačka
204110;1;646;mašinstvo;zavarivač / varilac;da;;ne;2018;;11.04.2018;NE;Svidnik (Slovačka);Tehničke nauke;Slovačka
204783;30;1278;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2018;;13.04.2018;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
205252;66;9726;mašinstvo;zavarivač / varilac;ne;Srbija,Inostranstvo;da;2018;26.0;24.04.2018;NE;Subotica (Srbija) ili Poprad (Slovačka);Tehničke nauke;Slovačka
207366;33;1815;ostalo;radnik u proizvodnji;da;;ne;2018;;04.05.2018;NE;Galanta (Slovačka);Trgovina i usluge;Slovačka
208184;22;1193;mašinstvo;rukovalac na CNC mašini;ne;Inostranstvo;da;2018;;11.05.2018;NE;Nitra (Slovačka);Tehničke nauke;Slovačka
209667;4;1285;stomatologija;stomatolog;ne;Inostranstvo;da;2018;;22.05.2018;NE;Nitra, Slovačka;Zdravstvo i farmacija;Slovačka
210916;23;4861;mašinstvo;bravar;ne;Srbija,Inostranstvo;da;2018;9.0;31.05.2018;N;Subotica i Slovačka;Tehničke nauke;Slovačka
210977;59;1614;ostalo;radnik u proizvodnji;da;;ne;2018;;01.06.2018;NE;Trnava (Slovačka);Trgovina i usluge;Slovačka
211212;27;675;priprema hrane;kuvar;da;;ne;2018;;04.06.2018;N;Bratislava (Slovačka);Turizam i ugostiteljstvo;Slovačka
214378;26;4272;mašinstvo;zavarivač / varilac;ne;Srbija,Inostranstvo;da;2018;11.0;26.06.2018;N;Subotica (Srbija) ili Poprad (Slovačka) - poslodavac obezbeÄ‘uje smeĹˇtaj;Tehničke nauke;Slovačka
214872;41;2318;transport;vozač;da;;ne;2018;;23.07.2018;NE;Bratislava (Slovačka);Trgovina i usluge;Slovačka
215756;29;5586;mašinstvo;bravar;ne;Srbija,Inostranstvo;da;2018;14.0;06.07.2018;N;Subotica (Srbija) ili Poprad (Slovačka) - poslodavac obezbeÄ‘uje smeĹˇtaj;Tehničke nauke;Slovačka
217389;33;1613;ostalo;radnik u proizvodnji;da;;ne;2018;;20.07.2018;N;Nitra (Slovačka);Trgovina i usluge;Slovačka
218135;21;1064;obrazovanje, briga o deci;predavač/instruktor;da;;ne;2018;;27.07.2018;NE;Bratislava (Slovačka);Obrazovanje, umetnost i sport;Slovačka
218814;30;1597;mašinstvo;mašinski inženjer;da;;ne;2018;;02.08.2018;NE;Nitra (Slovačka);Tehničke nauke;Slovačka
220650;47;1881;ostalo;radnik u proizvodnji;da;;ne;2018;;17.08.2018;N;Nitra (Slovačka);Trgovina i usluge;Slovačka
221309;41;1637;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;22.08.2018;N;Galanta (Slovačka);Trgovina i usluge;Slovačka
221811;11;3511;mašinstvo;bravar;ne;Srbija,Inostranstvo;da;2018;7.0;27.08.2018;N;Subotica (Srbija) ili Poprad (Slovačka) - poslodavac obezbeÄ‘uje smeĹˇtaj;Tehničke nauke;Slovačka
221812;15;3223;mašinstvo;zavarivač / varilac;ne;Srbija,Inostranstvo;da;2018;10.0;27.08.2018;N;Subotica (Srbija) ili Poprad (Slovačka) - poslodavac obezbeÄ‘uje smeĹˇtaj;Tehničke nauke;Slovačka
222789;23;1395;mašinstvo;rukovalac na CNC mašini;ne;Inostranstvo;da;2018;;03.09.2018;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
224982;20;978;mašinstvo;rukovalac na CNC mašini;ne;Inostranstvo;da;2018;;17.09.2018;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
225764;52;2474;transport;vozač;ne;Inostranstvo;da;2018;;24.09.2018;N;Bratislava (Slovačka);Trgovina i usluge;Slovačka
225775;83;1892;logistika;dispečer;ne;Inostranstvo;da;2018;;24.09.2018;N;Senec (Slovačka);Trgovina i usluge;Slovačka
228542;2;902;mašinstvo;zavarivač / varilac;ne;Inostranstvo;da;2018;;10.10.2018;NE;Trnava (Slovačka);Tehničke nauke;Slovačka
228609;33;2315;mašinstvo;metaloglodač;ne;Inostranstvo;da;2018;;10.10.2018;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
228612;41;1289;mašinstvo;rukovodilac mašinske službe;ne;Inostranstvo;da;2018;;10.10.2018;NE;Nitra, Slovačka;Tehničke nauke;Slovačka
230698;88;1440;logistika;dispečer;ne;Inostranstvo;da;2018;;07.11.2018;NE;Senec (Slovačka);Trgovina i usluge;Slovačka
230700;17;1549;transport;vozač;ne;Inostranstvo;da;2018;;07.11.2018;NE;Senec (Slovačka);Trgovina i usluge;Slovačka
232521;39;2947;mašinstvo;radnik na održavanju mašina;ne;Inostranstvo;da;2018;;20.11.2018;NE;Trstena, Slovačka;Tehničke nauke;Slovačka
233434;0;973;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;16.11.2018;X;Bratislava, Slovačka;Ekonomija;Slovačka
